日期,指数点位,累计收益率
2023-05-11,3990.6637,0.02643188383073314
2023-05-12,3937.7622,0.012825178183631936
2023-05-15,3998.8872,0.02854703640464762
2023-05-16,3978.2054,0.023227505486767663
2023-05-17,3960.165,0.01858736461068755
2023-05-18,3956.0701,0.01753412228382878
2023-05-19,3944.5403,0.01456856185983435
2023-05-22,3969.3277,0.020944087233537356
2023-05-23,3913.1882,0.006504541064233482
2023-05-24,3859.0935,-0.007409065543674598
2023-05-25,3850.4996,-0.009619488077262872
2023-05-26,3850.9511,-0.009503358523286765
2023-05-29,3833.9416,-0.013878343347996203
2023-05-30,3837.7531,-0.012897993857453938
