日期,中证1000,中证500,创业板指,沪深300
2024-05-21,-0.21615876641343235,-0.1524570225935431,-0.28784882029827397,-0.12500375474996706
2024-05-22,-0.2157460876067132,-0.15405132278203204,-0.28155734300965696,-0.12303060091470708
2024-05-23,-0.23370235831993325,-0.17049529408954778,-0.29145054681626614,-0.13318432549576387
2024-05-24,-0.24258116762138227,-0.17805209723110327,-0.30426878333184704,-0.14278037152388112
2024-05-27,-0.2348643570772816,-0.1690931675350652,-0.29952634111374365,-0.1346323855812842
2024-05-28,-0.2428753516901172,-0.17763845133451384,-0.3089771001045838,-0.1409483391628158
2024-05-29,-0.24241905492787474,-0.17575464542595498,-0.30713551202877953,-0.13991298024799204
2024-05-30,-0.24481961391724527,-0.17879378257732148,-0.3063373897852365,-0.14448537313645993
2024-05-31,-0.2418587885890785,-0.1788122991868285,-0.3094154131399721,-0.1479098479177502
2024-06-03,-0.25185174572620483,-0.18414477334123047,-0.3039269167625679,-0.1458096633340038
2024-06-04,-0.24773424470179883,-0.17364415414085843,-0.29469269366945827,-0.13940145358212663
2024-06-05,-0.2575908125550852,-0.18354583759612397,-0.29853482859404723,-0.14437076698057416
2024-06-06,-0.2736188610098911,-0.19114743948549262,-0.30354690773921866,-0.1449772870354613
2024-06-07,-0.27040274110465523,-0.19421349301158097,-0.3186120293801721,-0.14929283360447665
2024-06-11,-0.2639844460154397,-0.19290009767859584,-0.316227992100495,-0.15672788119042835
2024-06-12,-0.2615014220501125,-0.19050497346540463,-0.31924396223506823,-0.15643145230872502
2024-06-13,-0.2666300215436741,-0.19643947720108812,-0.3198664455552047,-0.16071386663080522
2024-06-14,-0.266571184729927,-0.19357726107138562,-0.3146745957062461,-0.15704777874704412
2024-06-17,-0.2661016652573768,-0.19449995130301867,-0.3090006665556442,-0.15831749118437077
2024-06-18,-0.25997357609814176,-0.1908239634442218,-0.30702204109721265,-0.15608211179991172
2024-06-19,-0.26949558389789874,-0.20042582323577407,-0.3157712008250706,-0.16009063764104126
2024-06-20,-0.2841985865347394,-0.21191247896346088,-0.3256395756921697,-0.16615233931038753
2024-06-21,-0.28431260763625954,-0.21071146722953038,-0.32825036354885195,-0.16797601720401445
2024-06-24,-0.3080336261167952,-0.22763776759671916,-0.33757051237099045,-0.17245305967493751
2024-06-25,-0.31372001446060516,-0.23448680930571475,-0.349617636244406,-0.17695349941506833
2024-06-26,-0.2940737709448298,-0.22338032416720421,-0.3379044979517656,-0.17163079918454693
2024-06-27,-0.3113876501131547,-0.23767081533597267,-0.3484025867546674,-0.1778543537843239
2024-06-28,-0.3068713442178985,-0.23539215858558726,-0.3559663845999669,-0.17605980941817445
2024-07-01,-0.30060539343877224,-0.22605200639607326,-0.3562487994404344,-0.17212637857638458
2024-07-02,-0.30550337414120343,-0.2343564350493028,-0.3630037247617559,-0.17364898621750902
2024-07-03,-0.31095626980716706,-0.24032020647520114,-0.3648825371182125,-0.1756415862063221
2024-07-04,-0.32585866072235525,-0.2521427290580396,-0.36981936430033857,-0.17983103030101077
2024-07-05,-0.3189321831821622,-0.247228711715479,-0.36661566595902273,-0.1833423582209983
2024-07-08,-0.33547176931529354,-0.2600137112631601,-0.3768822220317012,-0.19031633917233648
2024-07-09,-0.32087602069696763,-0.24558367261372105,-0.3679458314410353,-0.18125954902537167
2024-07-10,-0.323619902970789,-0.2506477564799471,-0.36833123473321494,-0.18384096045433074
2024-07-11,-0.30721008060926636,-0.23586395313308472,-0.35532075565825316,-0.17450982959028605
2024-07-12,-0.3094150029458046,-0.23901470042446193,-0.3558904440068582,-0.1735024379097646
2024-07-15,-0.3165526049815245,-0.2445011238669289,-0.3599538587251705,-0.17258718339008106
2024-07-16,-0.3152620316470707,-0.24226342950749957,-0.35102894530222883,-0.1673421963680678
2024-07-17,-0.3210798542976244,-0.24872694829073605,-0.350984987749845,-0.166556519400335
2024-07-18,-0.31870108305039946,-0.24546106388610822,-0.34285215192877816,-0.16195147030296253
2024-07-19,-0.31742745573761433,-0.24633327818054707,-0.3398763901384655,-0.15764699161816043
2024-07-22,-0.31665609321744614,-0.24727309279540854,-0.3404782910711499,-0.163381036310991
2024-07-23,-0.3353319398616411,-0.2694216184649053,-0.36055220173586044,-0.18124364935514703
2024-07-24,-0.3443841733614542,-0.27788903040783075,-0.368408476071999,-0.18641142300858426
2024-07-25,-0.344163945865148,-0.2782932865116292,-0.37087763567896415,-0.1909087208977126
2024-07-26,-0.3343228941687112,-0.26732125949328167,-0.36510848429347686,-0.1885234133354915
2024-07-29,-0.3366495107427301,-0.27158035812515025,-0.37423619927010565,-0.19293892789094924
2024-07-30,-0.33426465195221566,-0.27305956760793126,-0.376043394099963,-0.19802299025669168
2024-07-31,-0.3078490602985037,-0.24411184193021718,-0.3541637423799735,-0.18071846039780115
2024-08-01,-0.3093768496221646,-0.24928490617570542,-0.36264498675592227,-0.1861495306860066
2024-08-02,-0.31906027641863544,-0.25924034503451054,-0.3732302255190769,-0.19445037244025432
2024-08-05,-0.33762215858961986,-0.2739001938350242,-0.3850960483996754,-0.20422614662685412
2024-08-06,-0.32754638254960133,-0.265093867608315,-0.3774189709089377,-0.20430745392249394
2024-08-07,-0.3284717740720715,-0.26491368258948644,-0.38010612018821177,-0.20466207845344764
2024-08-08,-0.3290262643232815,-0.26431439105321974,-0.3834815552159079,-0.20431745072113816
2024-08-09,-0.33422870713265274,-0.26980664637687646,-0.3895516761963502,-0.2070093267751162
2024-08-12,-0.3382838037598026,-0.27075827944592623,-0.39079407960249823,-0.20838100655861402
2024-08-13,-0.334959141542007,-0.2680238387502487,-0.3851354150849694,-0.20635170403763559
2024-08-14,-0.341798057558373,-0.2780420206066816,-0.3938800604601893,-0.2123382155000364
2024-08-15,-0.3357711207172859,-0.2731998730784648,-0.3906733015408136,-0.20455163763033035
2024-08-16,-0.3408958977999449,-0.2775306404253258,-0.39115117254762477,-0.20367548963486692
2024-08-19,-0.3397688245525854,-0.27558401417323475,-0.39198280812092245,-0.20097785352071773
2024-08-20,-0.35170437338170446,-0.28810682657427067,-0.4001386365346635,-0.20675321831461124
2024-08-21,-0.3560986877408544,-0.29040983181535296,-0.4037566988880499,-0.20938770798399087
2024-08-22,-0.36408684698781557,-0.29872487232666267,-0.40830173382129653,-0.2114107030010628
2024-08-23,-0.3635906838955656,-0.29814977458928404,-0.4081978271961665,-0.20806539334427432
2024-08-26,-0.3611062442224967,-0.2970248248177143,-0.40880749434567765,-0.2087716909703916
