日期,中证1000,中证500,创业板指,沪深300
2024-07-19,0.2556134631173892,0.19096617831880675,0.1858266396594014,0.09233503838764422
2024-07-22,0.2557781490939458,0.1905525561183511,0.1855230142710799,0.09536607342149847
2024-07-23,0.24753982715560185,0.20235277670664328,0.20775870650888004,0.12013818071084251
2024-07-24,0.24999953714160938,0.20363644526113234,0.20276836806856707,0.12062939519485487
2024-07-25,0.22411852764976328,0.1940595973263719,0.19027608972325397,0.11901759686065615
2024-07-26,0.21895085416940777,0.19626266398318754,0.18764320814662416,0.11741454133812435
2024-07-29,0.21703784454560923,0.19591654809371453,0.18981649463510727,0.11810964781714861
2024-07-30,0.21435110865819154,0.18876292913358916,0.18986589148925825,0.1175654884986681
2024-07-31,0.25790676935311074,0.23735474523221575,0.22480500367456874,0.14210290836308428
2024-08-01,0.2564888809937966,0.23701145862692113,0.2296329513392966,0.14360910808429977
2024-08-02,0.24958089933697525,0.2352916288389114,0.23549522840178935,0.14669515956764909
2024-08-05,0.26465180184120757,0.24311208393938455,0.24332933216348704,0.1514784644100328
2024-08-06,0.25646839449650083,0.24081448192313915,0.24146824899107272,0.14912138864485164
2024-08-07,0.24453924055957754,0.22993966035331043,0.23616450163236383,0.14265749507403555
2024-08-08,0.24419339597387624,0.22911652925816087,0.23670379813632056,0.1426246692438647
2024-08-09,0.22833894850781694,0.21752202623942762,0.22481848509084024,0.13516723575445472
2024-08-12,0.22878351881477274,0.21740635916504245,0.2247495857427214,0.13470116607381435
2024-08-13,0.2278609515984539,0.21737289814035599,0.22793861068073784,0.1352201328861977
2024-08-14,0.22967518435330217,0.22077173092880445,0.22426059728197947,0.13303450470481765
2024-08-15,0.2313069916827682,0.22158316289247432,0.2259292731537011,0.13949246234876855
2024-08-16,0.2318552497919056,0.2210415049453765,0.21907170788484895,0.13723589767933234
2024-08-19,0.2318269363327621,0.22162277557711288,0.21728131791558922,0.1361564353018729
2024-08-20,0.2385509049774142,0.22800016483085392,0.21947873358903058,0.13633278905311816
2024-08-21,0.221499613808292,0.20611033480064103,0.1982772655553986,0.11798750436319388
2024-08-22,0.22069594659176903,0.2061913036761941,0.19624780324518382,0.11682491627040416
2024-08-23,0.22074434462467665,0.20631025093248956,0.19652712899643726,0.11743866024718101
2024-08-26,0.2136221068263981,0.19785189809920933,0.19179536701924144,0.11656456671564228
2024-08-27,0.21633419311580887,0.19983958270292354,0.18894493033980872,0.1166785830024317
2024-08-28,0.21597603334901339,0.20014432009256364,0.18934479196594053,0.11636544732523198
2024-08-29,0.1683931037334038,0.14274971734465866,0.1352545935934831,0.08187194568022271
2024-08-30,0.18568355884677784,0.15954631600220143,0.16576933850587416,0.09654195556315584
2024-09-02,0.19251310646226147,0.16686399205922084,0.18112521928011635,0.10669822301199966
2024-09-03,0.1743467071244896,0.16033592956735584,0.17904981666004713,0.10053987209481918
2024-09-04,0.16432702792536763,0.15320951848939518,0.17174304716706337,0.10225620789853032
2024-09-05,0.16787444155411108,0.15441787619517852,0.17406244387827094,0.10275563756365151
2024-09-06,0.17628108803521333,0.1599005615115046,0.18174279461941073,0.10528609539652795
2024-09-09,0.17609500564134753,0.1595933859577344,0.17976990396406983,0.11106286811149459
2024-09-10,0.17633848251263445,0.1597637600312137,0.1799336147774182,0.11150906755435579
2024-09-11,0.1746625568517897,0.15894627879309337,0.18213910816069112,0.11037975979680105
2024-09-12,0.17228592594050565,0.1535759471346974,0.17646978004546746,0.10893829598501292
